,election_year,election_round,municipality_code,municipality_name,office,party_name,number_of_votes
595,2018,1,11100,Alemanha,Presidente,Partido Socialista Dos Trabalhadores Unificado,12
596,2018,1,11100,Alemanha,Presidente,Partido Socialista Dos Trabalhadores Unificado,5
597,2018,1,98841,Inglaterra,Presidente,Partido Socialista Dos Trabalhadores Unificado,14
598,2018,1,30350,Republica Checa,Presidente,Partido Socialismo E Liberdade,2
599,2018,1,98760,Russia,Presidente,Partido Socialista Dos Trabalhadores Unificado,2
600,2018,1,98280,Republica Dominicana,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
601,2018,1,11142,Argentina,Presidente,Partido Socialista Dos Trabalhadores Unificado,2
602,2018,1,11428,Mexico,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
603,2018,1,11142,Argentina,Presidente,Partido Socialismo E Liberdade,41
604,2018,1,29009,Paises Baixos,Presidente,Partido Socialista Dos Trabalhadores Unificado,11
605,2018,1,11266,Estados Unidos,Presidente,Democracia Crista,2
606,2018,1,11525,Suica,Presidente,Democracia Crista,2
607,2018,1,98140,Trinidad Tobago,Presidente,Partido Socialismo E Liberdade,2
608,2018,1,98965,Angola,Presidente,Partido Socialismo E Liberdade,2
609,2018,1,11100,Alemanha,Presidente,Democracia Crista,3
610,2018,1,30414,Palestina,Presidente,Democracia Crista,3
611,2018,1,11266,Estados Unidos,Presidente,Democracia Crista,3
612,2018,2,98540,China,Presidente,Partido Social Liberal,27
613,2018,2,98744,Suecia,Presidente,Partido Social Liberal,421
614,2018,2,11460,Peru,Presidente,Partido Social Liberal,429
615,2018,2,11584,Venezuela,Presidente,Partido Social Liberal,360
616,2018,1,29009,Paises Baixos,Presidente,Democracia Crista,1
617,2018,1,11380,Japao,Presidente,Democracia Crista,10
618,2018,1,11444,Paraguai,Presidente,Democracia Crista,2
619,2018,1,11266,Estados Unidos,Presidente,Democracia Crista,1
620,2018,1,11509,Portugal,Presidente,Democracia Crista,5
621,2018,1,98949,Austria,Presidente,Democracia Crista,1
622,2018,2,29238,Hungria,Presidente,Partido Social Liberal,56
623,2018,1,11142,Argentina,Presidente,Democracia Crista,11
624,2018,2,98540,China,Presidente,Partido Social Liberal,82
625,2018,2,30414,Palestina,Presidente,Partido Social Liberal,51
626,2018,2,98906,Canada,Presidente,Partido Social Liberal,348
627,2018,2,98647,Romenia,Presidente,Partido Social Liberal,14
628,2018,1,11100,Alemanha,Presidente,Podemos,55
629,2018,1,11266,Estados Unidos,Presidente,Podemos,30
630,2018,1,29157,Kuwait,Presidente,Podemos,6
631,2018,1,11525,Suica,Presidente,Podemos,23
632,2018,1,11584,Venezuela,Presidente,Podemos,2
633,2018,2,30350,Republica Checa,Presidente,Partido Social Liberal,67
634,2018,2,29068,Namibia,Presidente,Partido Social Liberal,11
635,2018,2,11509,Portugal,Presidente,Partido Social Liberal,564
636,2018,1,98485,Dinamarca,Presidente,Partido Da Social Democracia Brasileira,18
637,2018,1,98744,Suecia,Presidente,Partido Da Social Democracia Brasileira,48
638,2018,1,98205,Tailandia,Presidente,Partido Da Social Democracia Brasileira,3
639,2018,1,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,24
640,2018,1,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,80
641,2018,1,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,283
642,2018,1,98540,China,Presidente,Partido Da Social Democracia Brasileira,13
643,2018,1,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,95
644,2018,1,98248,Senegal,Presidente,Podemos,2
645,2018,2,11142,Argentina,Presidente,Partido Social Liberal,1365
646,2018,2,98108,Turquia,Presidente,Partido Social Liberal,8
647,2018,1,98728,Emirados Arabes,Presidente,Podemos,2
648,2018,2,2828,Taiwan,Presidente,Partido Social Liberal,178
649,2018,1,98728,Emirados Arabes,Presidente,Partido Da Social Democracia Brasileira,10
650,2018,1,30414,Palestina,Presidente,Podemos,17
651,2018,1,11347,Israel,Presidente,Podemos,2
652,2018,1,39209,Eslovakia,Presidente,Podemos,2
653,2018,1,11169,Chile,Presidente,Podemos,12
654,2018,1,11363,Italia,Presidente,Podemos,62
655,2018,1,11100,Alemanha,Presidente,Rede Sustentabilidade,151
656,2018,1,98540,China,Presidente,Rede Sustentabilidade,3
657,2018,1,98205,Tailandia,Presidente,Rede Sustentabilidade,3
658,2018,1,11266,Estados Unidos,Presidente,Rede Sustentabilidade,36
659,2018,1,11266,Estados Unidos,Presidente,Podemos,84
660,2018,1,98469,El Salvador,Presidente,Podemos,1
661,2018,1,11266,Estados Unidos,Presidente,Rede Sustentabilidade,205
662,2018,1,11568,Uruguai,Presidente,Rede Sustentabilidade,14
663,2018,1,11525,Suica,Presidente,Rede Sustentabilidade,199
664,2018,1,11509,Portugal,Presidente,Partido Da Social Democracia Brasileira,164
665,2018,1,29645,Timor-Leste,Presidente,Partido Da Social Democracia Brasileira,1
666,2018,1,29068,Namibia,Presidente,Podemos,1
667,2018,1,11380,Japao,Presidente,Podemos,134
668,2018,1,11509,Portugal,Presidente,Podemos,48
669,2018,1,11266,Estados Unidos,Presidente,Patriota,9
670,2018,1,11100,Alemanha,Presidente,Patriota,31
671,2018,1,11460,Peru,Presidente,Patriota,2
672,2018,1,11525,Suica,Presidente,Patriota,71
673,2018,1,11584,Venezuela,Presidente,Patriota,2
674,2018,1,11380,Japao,Presidente,Patriota,112
675,2018,1,29025,Hong Kong,Presidente,Partido Da Social Democracia Brasileira,12
676,2018,1,29378,Servia,Presidente,Partido Da Social Democracia Brasileira,1
677,2018,1,98442,Filipinas,Presidente,Partido Da Social Democracia Brasileira,1
678,2018,1,98841,Inglaterra,Presidente,Podemos,67
679,2018,1,11142,Argentina,Presidente,Podemos,3
680,2018,1,29076,Honduras,Presidente,Rede Sustentabilidade,3
681,2018,1,98647,Romenia,Presidente,Partido Da Social Democracia Brasileira,2
682,2018,1,11428,Mexico,Presidente,Podemos,8
683,2018,1,29181,Jordania,Presidente,Patriota,7
684,2018,1,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,86
685,2018,1,29050,Nova Zelandia,Presidente,Partido Da Social Democracia Brasileira,12
686,2018,1,2828,Taiwan,Presidente,Podemos,5
687,2018,1,29068,Namibia,Presidente,Partido Da Social Democracia Brasileira,2
688,2018,1,29033,Irlanda,Presidente,Partido Da Social Democracia Brasileira,22
689,2018,1,11509,Portugal,Presidente,Rede Sustentabilidade,208
690,2018,1,98329,Panama,Presidente,Rede Sustentabilidade,8
691,2018,1,11509,Portugal,Presidente,Partido Da Social Democracia Brasileira,122
692,2018,1,29130,Malasia,Presidente,Rede Sustentabilidade,4
693,2018,1,11169,Chile,Presidente,Rede Sustentabilidade,41
694,2018,1,11100,Alemanha,Presidente,Rede Sustentabilidade,161
695,2018,1,11266,Estados Unidos,Presidente,Rede Sustentabilidade,108
696,2018,1,29025,Hong Kong,Presidente,Rede Sustentabilidade,9
697,2018,1,11444,Paraguai,Presidente,Rede Sustentabilidade,8
698,2018,1,11827,Grecia,Presidente,Rede Sustentabilidade,14
699,2018,1,11800,Bolivia,Presidente,Rede Sustentabilidade,11
700,2018,1,29025,Hong Kong,Presidente,Patriota,3
701,2018,1,29116,Mocambique,Presidente,Patriota,1
702,2018,1,98345,Noruega,Presidente,Patriota,1
703,2018,1,98906,Canada,Presidente,Partido Da Social Democracia Brasileira,102
704,2018,1,11428,Mexico,Presidente,Partido Da Social Democracia Brasileira,37
705,2018,1,98140,Trinidad Tobago,Presidente,Partido Da Social Democracia Brasileira,1
706,2018,1,29050,Nova Zelandia,Presidente,Rede Sustentabilidade,20
707,2018,1,98108,Turquia,Presidente,Rede Sustentabilidade,4
708,2018,1,0,Nepal,Presidente,Rede Sustentabilidade,1
709,2018,1,98825,India,Presidente,Rede Sustentabilidade,2
710,2018,1,11509,Portugal,Presidente,Patriota,14
711,2018,1,11827,Grecia,Presidente,Patriota,2
712,2018,1,98426,Finlandia,Presidente,Rede Sustentabilidade,23
713,2018,1,98906,Canada,Presidente,Rede Sustentabilidade,120
714,2018,1,98000,Guatemala,Presidente,Patriota,1
715,2018,1,99317,Estonia,Presidente,Rede Sustentabilidade,1
716,2018,1,11266,Estados Unidos,Presidente,Rede Sustentabilidade,145
717,2018,2,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,615
718,2018,2,38962,Tanzania,Presidente,Partido Dos Trabalhadores,7
719,2018,2,11525,Suica,Presidente,Partido Dos Trabalhadores,1835
720,2018,2,11584,Venezuela,Presidente,Partido Dos Trabalhadores,67
721,2018,2,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,2105
722,2018,2,98485,Dinamarca,Presidente,Partido Dos Trabalhadores,420
723,2018,2,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,1028
724,2018,2,98540,China,Presidente,Partido Dos Trabalhadores,48
725,2018,2,11380,Japao,Presidente,Partido Dos Trabalhadores,1417
726,2018,1,11541,Suriname,Presidente,Partido Democratico Trabalhista,45
727,2018,1,11568,Uruguai,Presidente,Partido Democratico Trabalhista,23
728,2018,1,39102,Oma,Presidente,Partido Democratico Trabalhista,1
729,2018,2,29181,Jordania,Presidente,Partido Dos Trabalhadores,231
730,2018,2,98361,Nigeria,Presidente,Partido Dos Trabalhadores,14
731,2018,1,11444,Paraguai,Presidente,Partido Democratico Trabalhista,97
732,2018,1,11584,Venezuela,Presidente,Partido Democratico Trabalhista,2
733,2018,1,11800,Bolivia,Presidente,Partido Democratico Trabalhista,15
734,2018,1,98728,Emirados Arabes,Presidente,Partido Democratico Trabalhista,84
735,2018,2,29246,Haiti,Presidente,Partido Dos Trabalhadores,9
736,2018,2,98540,China,Presidente,Partido Dos Trabalhadores,5
737,2018,1,29122,Marrocos,Presidente,Partido Democratico Trabalhista,9
738,2018,2,11100,Alemanha,Presidente,Partido Dos Trabalhadores,1428
739,2018,2,2800,Vietna,Presidente,Partido Dos Trabalhadores,10
740,2018,2,11444,Paraguai,Presidente,Partido Dos Trabalhadores,18
741,2018,2,11347,Israel,Presidente,Partido Dos Trabalhadores,115
742,2018,2,98906,Canada,Presidente,Partido Dos Trabalhadores,242
743,2018,2,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,1068
744,2018,2,29130,Malasia,Presidente,Partido Dos Trabalhadores,20
745,2018,2,98507,Costa Rica,Presidente,Partido Dos Trabalhadores,70
746,2018,2,11827,Grecia,Presidente,Partido Dos Trabalhadores,99
747,2018,2,98280,Republica Dominicana,Presidente,Partido Dos Trabalhadores,49
748,2018,1,11240,Espanha,Presidente,Partido Democratico Trabalhista,668
749,2018,1,99287,Zambia,Presidente,Partido Democratico Trabalhista,4
750,2018,2,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,1827
751,2018,2,11800,Bolivia,Presidente,Partido Dos Trabalhadores,130
752,2018,2,11142,Argentina,Presidente,Partido Dos Trabalhadores,1566
753,2018,2,39020,Croacia,Presidente,Partido Dos Trabalhadores,5
754,2018,1,11444,Paraguai,Presidente,Partido Democratico Trabalhista,6
755,2018,1,29211,Indonesia,Presidente,Partido Democratico Trabalhista,4
756,2018,1,98329,Panama,Presidente,Partido Democratico Trabalhista,71
757,2018,2,11509,Portugal,Presidente,Partido Dos Trabalhadores,1674
758,2018,2,98108,Turquia,Presidente,Partido Dos Trabalhadores,7
759,2018,2,11126,Arabia Saudita,Presidente,Partido Dos Trabalhadores,14
760,2018,2,98838,Nicaragua,Presidente,Partido Dos Trabalhadores,23
761,2018,1,29009,Paises Baixos,Presidente,Partido Democratico Trabalhista,595
762,2018,1,11223,Equador,Presidente,Partido Democratico Trabalhista,46
763,2018,1,11266,Estados Unidos,Presidente,Partido Democratico Trabalhista,893
764,2018,1,30350,Republica Checa,Presidente,Partido Democratico Trabalhista,39
765,2018,1,11568,Uruguai,Presidente,Partido Dos Trabalhadores,3
766,2018,1,11509,Portugal,Presidente,Partido Democratico Trabalhista,777
767,2018,1,11142,Argentina,Presidente,Partido Democratico Trabalhista,52
768,2018,1,2828,Taiwan,Presidente,Partido Democratico Trabalhista,24
769,2018,1,98000,Guatemala,Presidente,Partido Democratico Trabalhista,13
770,2018,1,39322,Chipre,Presidente,Partido Dos Trabalhadores,3
771,2018,1,11584,Venezuela,Presidente,Partido Dos Trabalhadores,6
772,2018,1,11207,Coreia,Presidente,Partido Social Liberal,28
773,2018,1,11100,Alemanha,Presidente,Partido Social Liberal,1069
774,2018,1,98540,China,Presidente,Partido Social Liberal,15
775,2018,1,98485,Dinamarca,Presidente,Partido Social Liberal,144
776,2018,1,98744,Suecia,Presidente,Partido Social Liberal,335
777,2018,1,39102,Oma,Presidente,Partido Social Liberal,29
778,2018,1,11525,Suica,Presidente,Partido Social Liberal,1575
779,2018,1,29874,Republica Democratica Do Congo,Presidente,Partido Social Liberal,12
780,2018,1,98841,Inglaterra,Presidente,Partido Dos Trabalhadores,1025
781,2018,1,11487,Polonia,Presidente,Movimento Democratico Brasileiro,1
782,2018,1,11401,Libano,Presidente,Partido Dos Trabalhadores,802
783,2018,1,98426,Finlandia,Presidente,Partido Dos Trabalhadores,45
784,2018,1,98838,Nicaragua,Presidente,Partido Dos Trabalhadores,9
785,2018,1,11126,Arabia Saudita,Presidente,Partido Dos Trabalhadores,9
786,2018,1,98981,Australia,Presidente,Partido Dos Trabalhadores,153
787,2018,1,11444,Paraguai,Presidente,Partido Dos Trabalhadores,34
788,2018,1,98604,Cabo Verde,Presidente,Partido Dos Trabalhadores,18
789,2018,1,98906,Canada,Presidente,Movimento Democratico Brasileiro,18
790,2018,1,29025,Hong Kong,Presidente,Partido Dos Trabalhadores,13
791,2018,1,99317,Estonia,Presidente,Partido Dos Trabalhadores,9
792,2018,1,11428,Mexico,Presidente,Partido Dos Trabalhadores,134
793,2018,1,2828,Taiwan,Presidente,Movimento Democratico Brasileiro,4
794,2018,1,98523,Cingapura,Presidente,Partido Social Liberal,120
795,2018,1,29238,Hungria,Presidente,Partido Social Liberal,54
796,2018,1,11347,Israel,Presidente,Partido Social Liberal,352
797,2018,1,98442,Filipinas,Presidente,Partido Social Liberal,31
798,2018,1,29211,Indonesia,Presidente,Partido Social Liberal,21
799,2018,1,98760,Russia,Presidente,Partido Social Liberal,18
800,2018,1,11827,Grecia,Presidente,Partido Social Liberal,239
801,2018,1,11100,Alemanha,Presidente,Partido Socialismo E Liberdade,32
802,2018,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,47
803,2018,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,34
804,2018,1,39020,Croacia,Presidente,Partido Social Liberal,8
805,2018,1,29165,Kenia,Presidente,Partido Social Liberal,10
806,2018,1,11266,Estados Unidos,Presidente,Partido Patria Livre,1
807,2018,1,98981,Australia,Presidente,Partido Socialismo E Liberdade,18
808,2018,1,98329,Panama,Presidente,Partido Socialismo E Liberdade,4
809,2018,1,30414,Palestina,Presidente,Partido Patria Livre,1
810,2018,1,11240,Espanha,Presidente,Partido Patria Livre,3
811,2018,1,99287,Zambia,Presidente,Partido Patria Livre,1
812,2018,1,29033,Irlanda,Presidente,Partido Socialismo E Liberdade,22
813,2018,1,11223,Equador,Presidente,Partido Socialismo E Liberdade,2
814,2018,1,11380,Japao,Presidente,Partido Patria Livre,13
815,2018,1,29033,Irlanda,Presidente,Partido Patria Livre,2
816,2018,1,29009,Paises Baixos,Presidente,Partido Patria Livre,1
817,2018,1,98841,Inglaterra,Presidente,Partido Patria Livre,6
818,2018,1,11444,Paraguai,Presidente,Partido Patria Livre,2
819,2018,1,11568,Uruguai,Presidente,Partido Patria Livre,3
820,2018,1,11444,Paraguai,Presidente,Partido Socialismo E Liberdade,1
821,2018,1,11282,Franca,Presidente,Partido Patria Livre,3
822,2018,1,29653,Catar,Presidente,Partido Socialismo E Liberdade,1
823,2018,1,98906,Canada,Presidente,Partido Patria Livre,7
824,2018,1,11827,Grecia,Presidente,Partido Patria Livre,2
825,2018,1,11142,Argentina,Presidente,Partido Patria Livre,3
826,2018,1,11320,Guiana Francesa,Presidente,Partido Socialista Dos Trabalhadores Unificado,6
827,2018,1,11266,Estados Unidos,Presidente,Podemos,75
828,2018,1,11541,Suriname,Presidente,Podemos,12
829,2018,1,11568,Uruguai,Presidente,Podemos,5
830,2018,1,11525,Suica,Presidente,Podemos,62
831,2018,1,29181,Jordania,Presidente,Partido Socialista Dos Trabalhadores Unificado,6
832,2018,2,11266,Estados Unidos,Presidente,Partido Social Liberal,2663
833,2018,2,11100,Alemanha,Presidente,Partido Social Liberal,1276
834,2018,2,98582,Costa Do Marfim,Presidente,Partido Social Liberal,10
835,2018,2,11380,Japao,Presidente,Partido Social Liberal,10538
836,2018,1,11568,Uruguai,Presidente,Partido Socialista Dos Trabalhadores Unificado,5
837,2018,1,29181,Jordania,Presidente,Podemos,6
838,2018,1,11568,Uruguai,Presidente,Podemos,13
839,2018,1,11509,Portugal,Presidente,Partido Socialista Dos Trabalhadores Unificado,8
840,2018,1,98485,Dinamarca,Presidente,Partido Democratico Trabalhista,224
841,2018,1,11266,Estados Unidos,Presidente,Partido Democratico Trabalhista,261
842,2018,1,11266,Estados Unidos,Presidente,Partido Democratico Trabalhista,463
843,2018,1,11525,Suica,Presidente,Partido Democratico Trabalhista,814
844,2018,1,11525,Suica,Presidente,Partido Democratico Trabalhista,541
845,2018,1,98922,Belgica,Presidente,Partido Democratico Trabalhista,367
846,2018,1,11380,Japao,Presidente,Partido Democratico Trabalhista,923
847,2018,2,98787,Africa Do Sul,Presidente,Partido Social Liberal,64
848,2018,1,11444,Paraguai,Presidente,Partido Socialista Dos Trabalhadores Unificado,3
849,2018,1,98981,Australia,Presidente,Podemos,21
850,2018,1,11800,Bolivia,Presidente,Partido Socialista Dos Trabalhadores Unificado,2
851,2018,1,11240,Espanha,Presidente,Podemos,59
852,2018,1,39322,Chipre,Presidente,Partido Democratico Trabalhista,6
853,2018,1,98787,Africa Do Sul,Presidente,Partido Democratico Trabalhista,35
854,2018,1,11827,Grecia,Presidente,Podemos,10
855,2018,1,29076,Honduras,Presidente,Partido Democratico Trabalhista,13
856,2018,2,29645,Timor-Leste,Presidente,Partido Social Liberal,27
857,2018,1,11509,Portugal,Presidente,Partido Socialista Dos Trabalhadores Unificado,14
858,2018,2,98507,Costa Rica,Presidente,Partido Social Liberal,188
859,2018,1,11185,Colombia,Presidente,Partido Socialismo E Liberdade,2
860,2018,1,98906,Canada,Presidente,Podemos,29
861,2018,1,11444,Paraguai,Presidente,Partido Democratico Trabalhista,4
862,2018,1,11347,Israel,Presidente,Partido Democratico Trabalhista,66
863,2018,2,39209,Eslovakia,Presidente,Partido Social Liberal,26
864,2018,2,11240,Espanha,Presidente,Partido Social Liberal,806
865,2018,2,11169,Chile,Presidente,Partido Social Liberal,923
866,2018,2,11444,Paraguai,Presidente,Partido Social Liberal,93
867,2018,1,11100,Alemanha,Presidente,Partido Democratico Trabalhista,966
868,2018,2,29009,Paises Baixos,Presidente,Partido Social Liberal,900
869,2018,2,29033,Irlanda,Presidente,Partido Social Liberal,437
870,2018,2,98280,Republica Dominicana,Presidente,Partido Social Liberal,167
871,2018,1,11380,Japao,Presidente,Partido Democratico Trabalhista,243
872,2018,1,29033,Irlanda,Presidente,Partido Democratico Trabalhista,369
873,2018,2,11444,Paraguai,Presidente,Partido Social Liberal,2196
874,2018,2,98906,Canada,Presidente,Partido Social Liberal,3845
875,2018,2,0,Nepal,Presidente,Partido Social Liberal,12
876,2018,2,98838,Nicaragua,Presidente,Partido Social Liberal,36
877,2018,2,98426,Finlandia,Presidente,Partido Social Liberal,154
